OTU,OTU.code,kingdom,phylum,class,order,family,genus,species,Guild,Taxon_Level,Trophic_Mode,Growth_Morphology,Trait,Confidence_Ranking,Category.In.This.Study,Nreads.TES,Nreads.TOMA,Nreads.YKS,Nreads.SGD,Nreads.YSD,Nreads.YAKU,Nreads.YONA,Nreads.IRI,Nreads.North,Nreads.South,Nreads.All,betweenness.ALL,degree.ALL,closeness.ALL,eigenvector.centrality.ALL,degree.North,closeness.North,eigenvector.centrality.North,betweenness.North,degree.South,closeness.South,eigenvector.centrality.South,betweenness.South,betweenness.local.mean.ALL,betweenness.local.mean.North,betweenness.local.mean.South,degree.TES,betweenness.TES,eigenvector.centrality.TES,closeness.TES,degree.TOMA,betweenness.TOMA,eigenvector.centrality.TOMA,closeness.TOMA,degree.YKS,betweenness.YKS,eigenvector.centrality.YKS,closeness.YKS,degree.SGD,betweenness.SGD,eigenvector.centrality.SGD,closeness.SGD,degree.YSD,betweenness.YSD,eigenvector.centrality.YSD,closeness.YSD,degree.YAKU,betweenness.YAKU,eigenvector.centrality.YAKU,closeness.YAKU,degree.YONA,betweenness.YONA,eigenvector.centrality.YONA,closeness.YONA,degree.IRI,betweenness.IRI,eigenvector.centrality.IRI,closeness.IRI,dprime.TES,dprime.TOMA,dprime.YKS,dprime.SGD,dprime.YSD,dprime.YAKU,dprime.YONA,dprime.IRI,betweenness.weighted.ALL,betweenness.weighted.North,betweenness.weighted.South,betweenness.weighted.TES,betweenness.weighted.TOMA,betweenness.weighted.YKS,betweenness.weighted.SGD,betweenness.weighted.YSD,betweenness.weighted.YAKU,betweenness.weighted.YONA,betweenness.weighted.IRI,Category.col,betweenness.weighted.local.mean.ALL,betweenness.weighted.local.mean.North,betweenness.weighted.local.mean.South
F_2008,1101:13593:23709__T593__S_0957,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,7,0,84,0,0,91,91,0.000136761,0.005444646,0.278481013,0.002445767,NA,NA,NA,NA,0.010204082,0.202643172,0,0.000334883,0.003312379,NA,0.003312379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.015185545,0.021165831,NA,NA,NA,NA,0.041666667,0.006624757,0.162078434,0.262452701,NA,NA,NA,NA,NA,NA,NA,NA,0.415586886,NA,0.089358182,NA,0.000578433,NA,0.001083477,NA,NA,NA,NA,0,NA,0,NA,grey60,0,NA,0
F_2009,1104:27817:19238__T593__S_0054,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,90,1,0,0,0,0,0,0,91,0,91,0.001960302,0.00907441,0.333333333,0.006262484,0.014836795,0.36900369,0,0.015572307,NA,NA,NA,NA,0.035023074,0.035023074,NA,0.222222222,0.070046148,0.451398568,0.451911183,0,0,0.210547136,0.390349769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091047686,0,NA,NA,NA,NA,NA,NA,0.02049612,0.109400361,NA,0.206301531,0,NA,NA,NA,NA,NA,NA,grey60,0.103150766,0.103150766,NA
F_2010,2114:19337:13674__T604__S_1150,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,39,0,52,0,91,91,0.000586417,0.003629764,0.265822785,0.00026015,NA,NA,NA,NA,0.006802721,0.171806167,0,0.001560803,0.004115173,NA,0.004115173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052631579,0.008230346,0.041618261,0.085075474,NA,NA,NA,NA,0,0,0.032604929,0.105410572,NA,NA,NA,NA,NA,0.294716963,NA,0.208487819,0.003294373,NA,0.005980845,NA,NA,NA,NA,NA,0.025027118,NA,0,grey60,0.012513559,NA,0.012513559
F_2011,1101:14833:2629__T604__S_0803,Fungi,Basidiomycota,Agaricomycetes,Agaricales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,0,91,0,91,91,0,0,0.244725738,4.60E-05,NA,NA,NA,NA,0,0.154185022,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.03949807,0.114006252,NA,NA,NA,NA,NA,NA,NA,0.179801427,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,grey60,0,NA,0
F_2012,1101:10356:3791__T604__S_1275,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,0,Ectomycorrhizal,13,Symbiotroph,Agaricoid,NULL,Highly_Probable,Ectomycorrhizal,0,0,0,0,91,0,0,0,0,91,91,0.000208096,0.003629764,0.274261603,0.002313627,NA,NA,NA,NA,0.006802721,0.193832599,0,0.000572496,0.015069672,NA,0.015069672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333,0.015069672,0.234255863,0.233089469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119730635,NA,NA,NA,0.002414229,NA,0.004497342,NA,NA,NA,NA,0.071677817,NA,NA,NA,red,0.071677817,NA,0.071677817
F_2013,2108:15190:24379__T604__S_0316,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,91,0,0,0,91,91,0.000496039,0.003629764,0.299578059,0.00137449,NA,NA,NA,NA,0.006802721,0.233480176,0,0.00125605,0.032033446,NA,0.032033446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105263158,0.032033446,0.298664147,0.396666705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111952106,NA,NA,0.003678487,NA,0.006403636,NA,NA,NA,NA,NA,0.165539985,NA,NA,grey60,0.165539985,NA,0.165539985
F_2014,1101:10177:16814__T593__S_0007,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,0,Ectomycorrhizal,13,Symbiotroph,Agaricoid,NULL,Highly_Probable,Ectomycorrhizal,91,0,0,0,0,0,0,0,91,0,91,0,0,0.261603376,0.000778681,0,0.221402214,0,0,NA,NA,NA,NA,0,0,NA,0,0,0.105355328,0.167802229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075060652,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,red,0,0,NA
F_2015,1101:13728:13319__T604__S_0184,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,0,Wood_Saprotroph,13,Saprotroph,Agaricoid,NULL,Probable,Saprotroph,0,0,5,10,0,76,0,0,15,76,91,0.000761594,0.003629764,0.312236287,0.009551822,0.002967359,0.306273063,0,0.001348737,0,0.13215859,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,0,0,0.025926018,0.102403691,NA,NA,NA,NA,0,0,0.023943456,0.046312579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.388861314,NA,0.3186449,NA,NA,0.005032095,0.009024478,0,NA,NA,0,0,NA,0,NA,NA,goldenrod1,0,0,0
F_2016,1104:17428:2877__T593__S_1044,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,0,Undefined_Saprotroph,13,Saprotroph,Agaricoid,Poisonous,Probable,Saprotroph,0,0,0,0,0,0,91,0,0,91,91,0,0,0.261603376,0.000798738,NA,NA,NA,NA,0,0.167400881,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.076624089,0.145388475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073542039,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,goldenrod1,0,NA,0
F_2017,1106:9962:21095__T604__S_1141,Fungi,0,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,0,90,0,90,90,0,0,0.244725738,4.60E-05,NA,NA,NA,NA,0,0.154185022,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.03949807,0.114006252,NA,NA,NA,NA,NA,NA,NA,0.179801427,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,grey60,0,NA,0
F_2018,2113:22151:9250__T593__S_1157,Fungi,0,0,Mortierellales,Mortierellaceae,Mortierella,0,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,17,18,55,0,0,0,35,55,90,0.020217057,0.043557169,0.421940928,0.07460827,0.026706231,0.387453875,0.055555556,0.022266131,0.047619048,0.268722467,0.066666667,0.004218711,0.069260652,0.046327796,0.115126365,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.070190108,0.488663859,0.590554287,0.086956522,0.022465484,0.373718378,0.447958563,0.333333333,0.115126365,0.587335837,0.598380222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075620972,0.093019673,0.055523623,NA,NA,NA,0.018726568,0.01120165,0.002979258,NA,NA,0,0.027062275,0.048859732,NA,NA,NA,goldenrod1,0.025307336,0.013531138,0.048859732
F_2019,1101:10336:13744__T604__S_0275,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotriaceae,Myrothecium,0,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,0,0,0,19,71,0,0,90,90,0.000769312,0.005444646,0.316455696,0.003226217,NA,NA,NA,NA,0.010204082,0.255506608,0,0.001964076,0.002192238,NA,0.002192238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052631579,0.004384476,0.195924848,0.259989586,0,0,0.099155011,0.232148804,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118938764,0.075198368,NA,0.000561252,NA,0.001033343,NA,NA,NA,NA,NA,0.028511268,0,NA,goldenrod1,0.014255634,NA,0.014255634
F_2020,1101:13319:15534__T604__S_0467,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,13,67,9,1,0,0,0,0,90,0,90,0.002801682,0.021778584,0.333333333,0.019018107,0.035608309,0.376383764,0,0.022463852,NA,NA,NA,NA,0.010270461,0.010270461,NA,0.111111111,0.027190671,0.286513931,0.375381507,0.0625,0.013891174,0.255768572,0.416537412,0,0,0.04802074,0.112072349,0,0,0.025926018,0.102403691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129434791,0.104835793,0.319346933,0.388861314,NA,NA,NA,NA,0.006189499,0.03310145,NA,0.017750579,0,0,0,NA,NA,NA,NA,grey60,0.004437645,0.004437645,NA
F_2021,1101:10278:14395__T593__S_0728,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha_minutissima,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,1,89,0,0,0,0,90,0,90,5.30E-05,0.001814882,0.240506329,0.000205289,0.002967359,0.191881919,0,0.000447835,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.04802074,0.112072349,0,0,0.025926018,0.102403691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319346933,0.388861314,NA,NA,NA,NA,0.000306451,0.001744829,NA,NA,NA,0,0,NA,NA,NA,NA,goldenrod1,0,0,NA
F_2022,2107:8041:21274__T593__S_0049,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,0,Ectomycorrhizal,13,Symbiotroph,Resupinate,NULL,Highly_Probable,Ectomycorrhizal,90,0,0,0,0,0,0,0,90,0,90,0,0,0.270042194,0.001707789,0,0.232472325,0,0,NA,NA,NA,NA,0,0,NA,0,0,0.115386855,0.206655935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,red,0,0,NA
F_2023,1102:11536:4448__T604__S_0887,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,0,90,0,90,90,0.000428864,0.005444646,0.291139241,0.000595809,NA,NA,NA,NA,0.010204082,0.220264317,0,0.000996437,0.021922275,NA,0.021922275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090909091,0.021922275,0.199228965,0.368054972,NA,NA,NA,NA,NA,NA,NA,0.065996937,0.003121921,NA,0.005038907,NA,NA,NA,NA,NA,NA,NA,0.087201051,grey60,0.087201051,NA,0.087201051
F_2024,1106:10700:15688__T604__S_0826,Fungi,Basidiomycota,Tremellomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,19,0,0,3,2,66,19,71,90,0.010679922,0.010889292,0.362869198,0.010137602,0,0.298892989,0,0,0.017006803,0.22907489,0,0.004017047,0.001956055,0,0.002608073,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,0.052631579,0.00285107,0.029907713,0.05542684,0,0,0.054135304,0.104971262,0.03030303,0.00497315,0.099882041,0.238149235,NA,NA,0,NA,NA,0.406738142,0.183880787,0.140881155,0.046696964,0,0.008824125,NA,NA,0,NA,NA,0.011773911,0,0,grey60,0.002943478,0,0.003924637
F_2025,1101:10071:7450__T604__S_0189,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,0,Arbuscular_Mycorrhizal,13,Symbiotroph,NULL,NULL,Highly_Probable,Arbuscular_Mycorrhizal,0,0,0,0,53,37,0,0,0,90,90,0.000432055,0.005444646,0.29535865,0.00268409,NA,NA,NA,NA,0.010204082,0.22907489,0,0.001181241,0.015867093,NA,0.015867093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333,0.031734186,0.315111442,0.358518421,0,0,0.00221146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074405534,0.536308194,NA,NA,0.003417869,NA,0.006201885,NA,NA,NA,NA,0.10440193,0,NA,NA,blue,0.052200965,NA,0.052200965
F_2026,1102:28209:10754__T604__S_0980,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,0,0,Arbuscular_Mycorrhizal,9,Symbiotroph,NULL,NULL,Highly_Probable,Arbuscular_Mycorrhizal,0,0,0,0,0,2,0,88,0,90,90,0.012322518,0.036297641,0.392405063,0.003590192,NA,NA,NA,NA,0.068027211,0.400881057,0,0.02989009,0.12069577,NA,0.12069577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052631579,0.014718876,0.291592239,0.410396482,NA,NA,NA,NA,0.393939394,0.226672664,0.585339375,0.735262268,NA,NA,NA,NA,NA,0.000853515,NA,0.061242382,0.047346758,NA,0.080114739,NA,NA,NA,NA,NA,0.065218267,NA,0.306777474,blue,0.185997871,NA,0.185997871
F_2027,1102:16199:5013__T604__S_1385,Fungi,Ascomycota,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,13,0,0,0,73,0,3,0,13,76,89,0.016973852,0.029038113,0.41350211,0.020361332,0.005934718,0.265682657,0,0.001727504,0.044217687,0.343612335,0.066666667,0.018689087,0.123095125,0.033120552,0.168082412,0.111111111,0.033120552,0.248924053,0.343096471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.336164823,0.628462959,0.675445599,NA,NA,NA,NA,0,0,0.099155011,0.232148804,NA,NA,NA,NA,0.180603178,NA,NA,NA,0.053669628,NA,0,NA,0.065101355,0.011480882,0.032033297,0.084886039,NA,NA,NA,0.319394673,NA,0,NA,grey60,0.134760237,0.084886039,0.159697337
F_2028,1103:21854:8286__T604__S_0396,Fungi,Ascomycota,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,89,0,0,0,0,0,0,89,0,89,0.000156312,0.005444646,0.286919831,0.003951807,0.008902077,0.269372694,0,0.001385355,NA,NA,NA,NA,0.037086408,0.037086408,NA,NA,NA,NA,NA,0.125,0.037086408,0.345700557,0.476628285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152628455,NA,NA,NA,NA,NA,NA,0.001026799,0.006333746,NA,NA,0.087394848,NA,NA,NA,NA,NA,NA,grey60,0.087394848,0.087394848,NA
F_2029,1102:20082:2641__T593__S_0658,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,0,0,-,-,-,-,-,-,Others_Unknown,3,0,2,45,0,39,0,0,50,39,89,0.005435481,0.014519056,0.337552743,0.002709456,0.011869436,0.269372694,0,0.008880853,0.010204082,0.215859031,0,0.001187197,0.007968084,0.000821849,0.029406786,0,0,0.105355328,0.167802229,NA,NA,NA,NA,0,0,0.110733673,0.153521656,0.043478261,0.002465548,0.080993878,0.158704362,NA,NA,NA,NA,0.157894737,0.029406786,0.2523607,0.313611752,NA,NA,NA,NA,NA,NA,NA,NA,0.075060652,NA,0.284082872,0.284237379,NA,0.188475027,NA,NA,0.035826146,0.041982632,0.005409478,0,NA,0,0,NA,0.136264722,NA,NA,grey60,0.034066181,0,0.136264722
F_2030,1103:15538:14460__T604__S_0399,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_cyanoxantha,Ectomycorrhizal,13,Symbiotroph,Agaricoid,NULL,Highly_Probable,Ectomycorrhizal,0,89,0,0,0,0,0,0,89,0,89,0,0,0.282700422,0.002655185,0,0.254612546,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.210547136,0.390349769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,red,0,0,NA
F_2031,1103:16765:6248__T593__S_1365,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentellopsis,0,Ectomycorrhizal,13,Symbiotroph,Resupinate,NULL,Highly_Probable,Ectomycorrhizal,0,0,89,0,0,0,0,0,89,0,89,0,0,0.248945148,0.000632973,0,0.195571956,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.110733673,0.153521656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284082872,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,red,0,0,NA
F_2032,1105:22798:6831__T604__S_1503,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,89,0,0,0,0,89,89,0.000107907,0.003629764,0.282700422,0.003771294,NA,NA,NA,NA,0.006802721,0.202643172,0,0.000280769,0.008029687,NA,0.008029687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066666667,0.008029687,0.23453808,0.268913429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087820602,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_2033,1102:12488:16251__T593__S_1379,Fungi,0,0,Mortierellales,Mortierellaceae,Mortierella,Mortierella_turficola,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,84,4,0,0,0,0,88,0,88,0.002319946,0.023593466,0.341772152,0.098796938,0.038575668,0.391143911,0.111111111,0.0190793,NA,NA,NA,NA,0.096008914,0.096008914,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.192017828,0.754717363,0.805060731,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04056783,0.10622983,NA,NA,NA,NA,0.001591228,0.009364807,NA,NA,NA,0.206712104,0,NA,NA,NA,NA,goldenrod1,0.103356052,0.103356052,NA
F_2034,1101:13128:13036__T593__S_0084,Fungi,Ascomycota,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,88,0,0,0,0,0,0,0,88,0,88,0.001185422,0.014519056,0.312236287,0.007216368,0.023738872,0.317343173,0,0.008891724,NA,NA,NA,NA,0.140960345,0.140960345,NA,0.277777778,0.140960345,0.503851838,0.578645222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106980527,NA,NA,NA,NA,NA,NA,NA,0.002083004,0.010888557,NA,0.081927803,NA,NA,NA,NA,NA,NA,NA,grey60,0.081927803,0.081927803,NA
F_2035,1102:4425:20012__T604__S_1143,Fungi,Ascomycota,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,88,0,0,88,88,0.003506987,0.043557169,0.329113924,0.015607247,NA,NA,NA,NA,0.081632653,0.286343612,0.133333333,0.008258872,0.480965998,NA,0.480965998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333,0.480965998,0.760990288,0.833785802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068142961,NA,0.01174229,NA,0.019402319,NA,NA,NA,NA,NA,NA,0.52741498,NA,grey60,0.52741498,NA,0.52741498
F_2036,1101:16173:20288__T604__S_1095,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,0,Undefined_Saprotroph,13,Saprotroph,Facultative_Yeast,NULL,Probable,Saprotroph,0,0,0,0,0,0,0,88,0,88,88,0.000122316,0.003629764,0.270042194,0.000276668,NA,NA,NA,NA,0.006802721,0.185022026,0,0.000285174,0.006260379,NA,0.006260379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060606061,0.006260379,0.120304482,0.223904775,NA,NA,NA,NA,NA,NA,NA,0.135949385,0.000677262,NA,0.001083651,NA,NA,NA,NA,NA,NA,NA,0.017414384,goldenrod1,0.017414384,NA,0.017414384
F_2037,1101:12272:7775__T593__S_1507,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,9,0,79,0,0,0,0,0,88,0,88,0.004405826,0.016333938,0.375527426,0.063012411,0.026706231,0.47601476,0.055555556,0.034120564,NA,NA,NA,NA,0.06247548,0.06247548,NA,0.111111111,0.053448979,0.383080351,0.507227815,NA,NA,NA,NA,0.125,0.071501981,0.730949741,0.781521875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.009124624,NA,NA,NA,NA,NA,0.015360941,0.078531046,NA,0.120183861,NA,0,NA,NA,NA,NA,NA,grey60,0.060091931,0.060091931,NA
F_2038,1101:4296:21165__T604__S_1280,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Simplicillium,0,Animal_Pathogen,13,Pathotroph,NULL,NULL,Probable,Others_Unknown,0,1,2,2,83,0,0,0,5,83,88,0.01736378,0.038112523,0.405063291,0.022479108,0.005934718,0.298892989,0,0.006963229,0.06122449,0.31277533,0.066666667,0.012424122,0.103553436,0,0.414213743,NA,NA,NA,NA,0,0,0.031917719,0.044077241,0,0,0.26373077,0.301039057,0,0,0.182969841,0.279520816,0.533333333,0.414213743,0.81757071,0.873606096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388301881,0.140990508,0.004233074,0.058898984,NA,NA,NA,0.069121246,0.042630165,0.018533973,NA,0,0,0,0.362973818,NA,NA,NA,grey60,0.090743455,0,0.362973818
F_2039,1103:12303:23419__T593__S_1007,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,54,26,8,0,0,88,88,0.001520929,0.007259528,0.316455696,0.002473492,NA,NA,NA,NA,0.013605442,0.259911894,0,0.003975224,0.002675924,NA,0.002675924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.11175449,0.151797609,0.052631579,0.002193853,0.08778542,0.105811476,0.041666667,0.005833918,0.103072125,0.237990603,NA,NA,NA,NA,NA,NA,NA,NA,0.100831623,0.255387839,0.277153825,NA,0.011207375,NA,0.019819549,NA,NA,NA,NA,0,0.008677635,0.01086522,NA,grey60,0.006514285,NA,0.006514285
F_2040,2102:7387:16666__T593__S_0978,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,88,0,0,88,88,4.25E-05,0.001814882,0.270042194,0.000865988,NA,NA,NA,NA,0.003401361,0.18061674,0,0.000102382,0.006129067,NA,0.006129067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041666667,0.006129067,0.127298339,0.197178217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113685142,NA,0.000431724,NA,0.000725156,NA,NA,NA,NA,NA,NA,0.018494167,NA,grey60,0.018494167,NA,0.018494167
F_2041,1104:6551:9331__T604__S_0668,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,0,0,-,-,-,-,-,-,Others_Unknown,57,31,0,0,0,0,0,0,88,0,88,0.00397987,0.010889292,0.35443038,0.010877939,0.017804154,0.41697417,0,0.030776144,NA,NA,NA,NA,0.062760847,0.062760847,NA,0.166666667,0.083568246,0.399364087,0.515805704,0.0625,0.041953447,0.330811333,0.55848612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065277622,0,NA,NA,NA,NA,NA,NA,0.026667899,0.142038552,NA,0.10121211,0.133808148,NA,NA,NA,NA,NA,NA,grey60,0.117510129,0.117510129,NA
