"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_physiological_state","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","latitude","longitude","study_citation","study_url","study_source_citation"
"Praon volucre","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Praon | Praon volucre","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1263590 | GBIF:1263651","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Sitobion fragariae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Sitobion | Sitobion fragariae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2072994 | GBIF:2073024","no:match",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Praon volucre","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Praon | Praon volucre","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1263590 | GBIF:1263651","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Sitobion fragariae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Sitobion | Sitobion fragariae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2072994 | GBIF:2073024","UBERON:0000113",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius ervi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Aphidius | Aphidius ervi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772834 | EOL:3772842","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Acyrthosiphon pisum","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Acyrthosiphon | Acyrthosiphon pisum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2077398 | GBIF:2077503","no:match",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius ervi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Aphidius | Aphidius ervi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772834 | EOL:3772842","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Sitobion fragariae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Sitobion | Sitobion fragariae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2072994 | GBIF:2073024","no:match",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius ervi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Aphidius | Aphidius ervi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772834 | EOL:3772842","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Sitobion fragariae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Sitobion | Sitobion fragariae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2072994 | GBIF:2073024","UBERON:0000113",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius ervi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Aphidius | Aphidius ervi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772834 | EOL:3772842","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Macrosiphum funestum","Animalia | Arthropoda | Insecta | Hemiptera | Aphidoidea | Aphididae | Macrosiphum | Macrosiphum funestum","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:551 | EOL:552 | EOL:71984 | EOL:3689846","UBERON:0000113",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius ervi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Aphidius | Aphidius ervi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772834 | EOL:3772842","UBERON:0000113","post-juvenile adult stage",,,,,"parasiteOf","Acyrthosiphon pisum","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Acyrthosiphon | Acyrthosiphon pisum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:2077398 | GBIF:2077503","UBERON:0000113",,,,,,51.24,-0.34,"Cohen, J. E., T. Jonsson, C. B. Muller, H. C. J. Godfray, and V. M. Savage. 2005. Body sizes of hosts and parasitoids in individual feeding relationships. Proceedings of The National Academy of Sciences of The United States of America 102:684–689.","https://doi.org/10.1073/pnas.0408780102","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Aphidius","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Aphidius","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1269075",,,,,,,"parasiteOf","Aphis nerii","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Aphis | Aphis nerii","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:8643682 | GBIF:2072196",,,,,,,40.683004,-73.887848,"Ansel Oommen. 2017. Aphis nerii insect host plant Asclepias syriaca. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/7759048> on 24 Sep 2018.","https://www.inaturalist.org/observations/7759048","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world. Accessed at <https://www.inaturalist.org> on 24 Sep 2018."
"Cotesia urabae","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Cotesia | Cotesia urabae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1257602 | GBIF:1257840",,,,,,,"parasitoidOf","Uraba lugens","Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Uraba | Uraba lugens","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:797 | GBIF:7015 | GBIF:1801431 | GBIF:1801432",,,,,,,-36.906113,174.652385,"Stephen Thorpe. 2017. Cotesia urabae interaction->parasitoid of Uraba lugens. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/8177756> on 24 Sep 2018.","https://www.inaturalist.org/observations/8177756","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world. Accessed at <https://www.inaturalist.org> on 24 Sep 2018."
"Fopius arisanus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Fopius | Fopius arisanus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:12064900 | EOL:12064902",,,,,,,"parasiteOf","Ceratitis capitata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Ceratitis | Ceratitis capitata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:24512 | EOL:723951",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Fopius arisanus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Fopius | Fopius arisanus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:12064900 | EOL:12064902",,,,,,,"parasiteOf","Ceratitis capitata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Ceratitis | Ceratitis capitata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:24512 | EOL:723951",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Dacus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Dacus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:13489",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Ceratitis capitata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Ceratitis | Ceratitis capitata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:24512 | EOL:723951",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Dacus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Dacus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:13489",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Procecidochares utilis","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Procecidochares | Procecidochares utilis","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:56427 | EOL:724119",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Bactrocera frauenfeldi","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Bactrocera | Bactrocera frauenfeldi","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25628 | EOL:724412",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Dacus ciliatus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Dacus | Dacus ciliatus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:13489 | EOL:725271",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Anastrepha suspensa","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha suspensa","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725297",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Bactrocera dorsalis","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Bactrocera | Bactrocera dorsalis","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25628 | EOL:726292",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Biosteres","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Biosteres","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3771988",,,,,,,"parasiteOf","Dacus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Dacus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:13489",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
